text,intent,label
want assistance to enter anotherr shipping address,set_up_shipping_address,1
I don't know what to do to order several items,place_order,1
i need assistance demanding compensations of my money,get_refund,1
add several articles to order {{Order Number}},change_order,1
can i enter a secondary shipping address,set_up_shipping_address,1
can you help me create a {{Account Type}} account?,create_account,1
need assistance to see when my item is going to arrive,delivery_period,0
how do i remove several articles from order {{Order Number}},change_order,1
I want assistsnce seeing the withdrawal penalty,check_cancellation_fee,0
I need to see what hours I can call customer service,contact_customer_service,0
"I have got to cancel purchase {{Order Number}}, how do I do it?",cancel_order,1
i do not know what i need to do to buy several items,place_order,1
I do not know how to leave some feedback about a product,review,0
I want assistance writing an opinion for a product,review,0
I want to see at what time I can call customer support,contact_customer_service,0
I'm waiting for a ocmpensation of {{Refund Amount}} dollars,track_refund,0
I want help using the bloody freemium profile,switch_account,1
"I need to download bill #00108, how do I do it?",get_invoice,0
I need assistance with opening a {{Account Category}} account,create_account,1
"I have to see the status of my rebate, how to do it?",track_refund,0
find information about my passreset,recover_password,1
i expect a compensqtion of {{Refund Amount}} dollars,track_refund,0
i need information about {{Account Category}} account cancellations,delete_account,1
I want help checking the restitution current status,track_refund,0
"I can't make payments, need  help to report an issue",payment_issue,1
where can i get information about creating gold accounts,create_account,1
can uhelp me to chat with somebody,contact_human_agent,0
need help to file an customer claim against ur organization,complaint,0
want assistance listing the available payment options,check_payment_methods,0
is it possible to see purchase {{Order Number}} current status,track_order,0
i try to restore the pwd of my user profile,recover_password,1
want assistance solving troubles with online payment,payment_issue,1
rebate {{Currency Symbol}}{{Refund Amount}},get_refund,1
what do i need to do to report an issue with a signup,registration_problems,0
help to see the accepted payment options,check_payment_methods,0
closing  platinum account,delete_account,1
is there a method to send feedback for a product?,review,0
need help to modify the details included on my profile,edit_account,1
want assistance seeing the fucking ETA of order {{Order Number}},track_order,0
uhave a way to send a reivew,review,0
i want information about modifying my shipping address,change_shipping_address,1
i do not know what to do to talk to an assistant,contact_human_agent,0
updating premium account,edit_account,1
want assistance to acquire  an article,place_order,1
i want help retrieving the access key of my account,recover_password,1
modify {{Account Type}} account,edit_account,1
report a goddamn problem with payment,payment_issue,1
i have got to see ur refund policy can uhelp me,check_refund_policy,0
how can I check what payment methods are allowed?,check_payment_methods,0
I want help to earn some articles,place_order,1
I have got to add an article to order {{Order Number}},change_order,1
I call to lodge a complaint against your business,complaint,0
how to set up my secondary shipping address?,set_up_shipping_address,1
I'd like to chat withan assistant,contact_human_agent,0
need assistance cancelinv purchase {{Order Number}},cancel_order,1
how do I retrieve the password of my user?,recover_password,1
I want help to see aat what time I can call customer support,contact_customer_service,0
can you help me lodging a claim against your business ?,complaint,0
what do I have to do to cancel my platinum account?,delete_account,1
is it possibe to inform of errors with payment?,payment_issue,1
can yahelp me contacting customer support,contact_customer_service,0
I need help notifying of issues with online payment,payment_issue,1
wanna use the standard profile help me,switch_account,1
"you are not helpful at all, help me to chat with somebody",contact_human_agent,0
i expect a compensation of {{Currency Symbol}}{{Refund Amount}},track_refund,0
I need help trying to hcange the bloody delivery address,change_shipping_address,1
how can I subscribe to the company newsletter?,newsletter_subscription,0
edit details on standard account,edit_account,1
I need a {{Account Type}} account,create_account,1
I need assistance with a shipping address update,change_shipping_address,1
switch to thepremium account,switch_account,1
I don't know what I need to do to get my invoice #37777,get_invoice,0
"I bought some items, I need help to cancel purchase {{Order Number}}",cancel_order,1
I need to remove several bloody articles from order {{Order Number}},change_order,1
